gene_id,gene_name,genome
ENSMUSG00000111286,Gm18745,GRCm39
ENSMUSG00000111290,Gm5122,GRCm39
ENSMUSG00000111291,Gm48604,GRCm39
ENSMUSG00000111292,Gm48627,GRCm39
ENSMUSG00000111293,Gm34006,GRCm39
ENSMUSG00000111294,Gm47215,GRCm39
ENSMUSG00000111295,Or5av1-ps1,GRCm39
ENSMUSG00000111296,2010001M07Rik,GRCm39
ENSMUSG00000111297,Gm6082,GRCm39
ENSMUSG00000111298,Gm3473,GRCm39
ENSMUSG00000111299,4930540M03Rik,GRCm39
ENSMUSG00000111300,Rpl26-ps1,GRCm39
ENSMUSG00000111301,Gm30671,GRCm39
ENSMUSG00000111302,ENSMUSG00000111302,GRCm39
ENSMUSG00000111303,4930502A04Rik,GRCm39
ENSMUSG00000111304,Gm47677,GRCm39
ENSMUSG00000111305,Or8ae1-ps1,GRCm39
ENSMUSG00000111306,Or8k27,GRCm39
ENSMUSG00000111308,Gm48710,GRCm39
ENSMUSG00000111309,Gm18863,GRCm39
ENSMUSG00000111310,Gm47005,GRCm39
ENSMUSG00000111312,Gm47205,GRCm39
ENSMUSG00000111313,Gm18942,GRCm39
ENSMUSG00000111315,Gm47473,GRCm39
ENSMUSG00000111316,Gm47344,GRCm39
ENSMUSG00000111317,Gm47333,GRCm39
ENSMUSG00000111318,Gm48483,GRCm39
ENSMUSG00000111320,Gm48546,GRCm39
ENSMUSG00000111322,Gm48002,GRCm39
ENSMUSG00000111323,Gm48129,GRCm39
ENSMUSG00000111324,Gm31410,GRCm39
ENSMUSG00000111325,Gm47140,GRCm39
ENSMUSG00000111326,Gm3953,GRCm39
ENSMUSG00000111327,Gm48401,GRCm39
ENSMUSG00000111329,A830035O19Rik,GRCm39
ENSMUSG00000111330,Gm19790,GRCm39
ENSMUSG00000111333,Gm48670,GRCm39
ENSMUSG00000111334,Gm30015,GRCm39
ENSMUSG00000111335,Gm39375,GRCm39
ENSMUSG00000111336,Aldoa-ps4,GRCm39
ENSMUSG00000111337,Gm6885,GRCm39
ENSMUSG00000111338,Or13c7e-ps1,GRCm39
ENSMUSG00000111339,ENSMUSG00000111339,GRCm39
ENSMUSG00000111340,Gm47171,GRCm39
ENSMUSG00000111341,Gm47111,GRCm39
ENSMUSG00000111342,4933404K13Rik,GRCm39
ENSMUSG00000111343,Gm47175,GRCm39
ENSMUSG00000111344,Gm48467,GRCm39
ENSMUSG00000111345,Gm48562,GRCm39
ENSMUSG00000111346,Gm18586,GRCm39
ENSMUSG00000111348,Gm19531,GRCm39
ENSMUSG00000111349,Gm48191,GRCm39
ENSMUSG00000111350,Gm47182,GRCm39
ENSMUSG00000111351,Gm48537,GRCm39
ENSMUSG00000111352,Gm5369,GRCm39
ENSMUSG00000111353,Gm19324,GRCm39
ENSMUSG00000111354,Gm33914,GRCm39
ENSMUSG00000111355,Idi1-ps3,GRCm39
ENSMUSG00000111356,Rpl32l,GRCm39
ENSMUSG00000111357,Gm6980,GRCm39
ENSMUSG00000111358,2900078I11Rik,GRCm39
ENSMUSG00000111359,Gm39336,GRCm39
ENSMUSG00000111360,Gm38642,GRCm39
ENSMUSG00000111361,Gm47445,GRCm39
ENSMUSG00000111362,Gm47389,GRCm39
ENSMUSG00000111363,Gm35024,GRCm39
ENSMUSG00000111364,Gm36745,GRCm39
ENSMUSG00000111365,Gm47772,GRCm39
ENSMUSG00000111366,Gm47156,GRCm39
ENSMUSG00000111368,Gm47889,GRCm39
ENSMUSG00000111369,Gm47043,GRCm39
ENSMUSG00000111371,Gm47162,GRCm39
ENSMUSG00000111373,Gm48818,GRCm39
ENSMUSG00000111374,Gm50490,GRCm39
ENSMUSG00000111375,Btbd8,GRCm39
ENSMUSG00000111376,Gm47099,GRCm39
ENSMUSG00000111377,Gm40634,GRCm39
ENSMUSG00000111378,Gm47230,GRCm39
ENSMUSG00000111379,Gm48346,GRCm39
ENSMUSG00000111380,D9Wsu149,GRCm39
ENSMUSG00000111381,Gm34424,GRCm39
ENSMUSG00000111382,Gm47536,GRCm39
ENSMUSG00000111383,Gm18914,GRCm39
ENSMUSG00000111384,Or8y1-ps1,GRCm39
ENSMUSG00000111386,Gm48842,GRCm39
ENSMUSG00000111387,Gm48803,GRCm39
ENSMUSG00000111388,Gm7183,GRCm39
ENSMUSG00000111389,Gm39465,GRCm39
ENSMUSG00000111390,Gm48796,GRCm39
ENSMUSG00000111394,Gm49759,GRCm39
ENSMUSG00000111395,Gm18655,GRCm39
ENSMUSG00000111396,Gm7333,GRCm39
ENSMUSG00000111397,Gm48232,GRCm39
ENSMUSG00000111398,D330037F02Rik,GRCm39
ENSMUSG00000111399,Gm47328,GRCm39
ENSMUSG00000111400,Gm29961,GRCm39
ENSMUSG00000111403,Gm47544,GRCm39
ENSMUSG00000111404,Gm47169,GRCm39
ENSMUSG00000111405,Gm2594,GRCm39
ENSMUSG00000111406,Gm47449,GRCm39
ENSMUSG00000111409,Gm49380,GRCm39
ENSMUSG00000111410,Gm49337,GRCm39
ENSMUSG00000111411,Gm33778,GRCm39
ENSMUSG00000111412,Gm47047,GRCm39
ENSMUSG00000111413,Gm47716,GRCm39
ENSMUSG00000111414,Gm18103,GRCm39
ENSMUSG00000111415,Gm39325,GRCm39
ENSMUSG00000111416,Gm48331,GRCm39
ENSMUSG00000111417,Gm47430,GRCm39
ENSMUSG00000111418,Gm18016,GRCm39
ENSMUSG00000111419,Gm47568,GRCm39
ENSMUSG00000111420,Or10m1-ps1,GRCm39
ENSMUSG00000111421,Gm47643,GRCm39
ENSMUSG00000111422,1700027J07Rik,GRCm39
ENSMUSG00000111423,Dppa5c,GRCm39
ENSMUSG00000111424,Gm48478,GRCm39
ENSMUSG00000111425,Gm47324,GRCm39
ENSMUSG00000111426,Gm47318,GRCm39
ENSMUSG00000111427,Gm6390,GRCm39
ENSMUSG00000111428,Gm47146,GRCm39
ENSMUSG00000111429,Gm32511,GRCm39
ENSMUSG00000111430,Or8ab1-ps1,GRCm39
ENSMUSG00000111431,Gm17779,GRCm39
ENSMUSG00000111432,Gm47993,GRCm39
ENSMUSG00000111433,Gm47378,GRCm39
ENSMUSG00000111434,Gm47121,GRCm39
ENSMUSG00000111435,Gm47358,GRCm39
ENSMUSG00000111436,Gm47356,GRCm39
ENSMUSG00000111437,Gm47236,GRCm39
ENSMUSG00000111438,Rps2-ps12,GRCm39
ENSMUSG00000111439,Gm47633,GRCm39
ENSMUSG00000111440,Vmn1r-ps50,GRCm39
ENSMUSG00000111441,Gm47137,GRCm39
ENSMUSG00000111442,Gm48334,GRCm39
ENSMUSG00000111443,Gm46123,GRCm39
ENSMUSG00000111444,Gm47923,GRCm39
ENSMUSG00000111445,Gm47070,GRCm39
ENSMUSG00000111446,Gm6581,GRCm39
ENSMUSG00000111447,Gm48249,GRCm39
ENSMUSG00000111448,Or8b48,GRCm39
ENSMUSG00000111449,Gm34105,GRCm39
ENSMUSG00000111450,Gm33351,GRCm39
ENSMUSG00000111451,Gm47321,GRCm39
ENSMUSG00000111453,Or8d22-ps1,GRCm39
ENSMUSG00000111454,Or5g29,GRCm39
ENSMUSG00000111455,Or8m1-ps1,GRCm39
ENSMUSG00000111456,Or4a72,GRCm39
ENSMUSG00000111457,Gm18996,GRCm39
ENSMUSG00000111458,Gm47035,GRCm39
ENSMUSG00000111459,Gm8031,GRCm39
ENSMUSG00000111460,Or4ad2-ps1,GRCm39
ENSMUSG00000111462,Gm49317,GRCm39
ENSMUSG00000111463,Gm48061,GRCm39
ENSMUSG00000111464,Gm48675,GRCm39
ENSMUSG00000111465,Gm47113,GRCm39
ENSMUSG00000111466,Gm47504,GRCm39
ENSMUSG00000111467,Gm47775,GRCm39
ENSMUSG00000111468,5033425B01Rik,GRCm39
ENSMUSG00000111470,Gm31822,GRCm39
ENSMUSG00000111471,Gm47350,GRCm39
ENSMUSG00000111472,Gm47103,GRCm39
ENSMUSG00000111473,LOC102637012,GRCm39
ENSMUSG00000111474,Gm32926,GRCm39
ENSMUSG00000111477,Gm47668,GRCm39
ENSMUSG00000111478,Gm18251,GRCm39
ENSMUSG00000111479,Gm47559,GRCm39
ENSMUSG00000111480,Gm48469,GRCm39
ENSMUSG00000111481,Gm47652,GRCm39
ENSMUSG00000111482,Gm47153,GRCm39
ENSMUSG00000111483,Gm18997,GRCm39
ENSMUSG00000111484,Gm18587,GRCm39
ENSMUSG00000111485,Gm48443,GRCm39
ENSMUSG00000111486,Gm47380,GRCm39
ENSMUSG00000111487,1700092E16Rik,GRCm39
ENSMUSG00000111488,Gm31378,GRCm39
ENSMUSG00000111489,1700019J19Rik,GRCm39
ENSMUSG00000111490,Gm47159,GRCm39
ENSMUSG00000111491,Gm47503,GRCm39
ENSMUSG00000111492,Aldoa-ps3,GRCm39
ENSMUSG00000111493,Or8e1-ps1,GRCm39
ENSMUSG00000111494,4930431F10Rik,GRCm39
ENSMUSG00000111495,Gm5366,GRCm39
ENSMUSG00000111496,Gm47483,GRCm39
ENSMUSG00000111497,Gm38431,GRCm39
ENSMUSG00000111498,Gm47059,GRCm39
ENSMUSG00000111499,Gm47562,GRCm39
ENSMUSG00000111500,Gm48820,GRCm39
ENSMUSG00000111503,Gm47034,GRCm39
ENSMUSG00000111504,Gm48284,GRCm39
ENSMUSG00000111505,Gm48673,GRCm39
ENSMUSG00000111506,Gm48848,GRCm39
ENSMUSG00000111507,Amd-ps6,GRCm39
ENSMUSG00000111508,Gm48634,GRCm39
ENSMUSG00000111509,Gm47266,GRCm39
ENSMUSG00000111510,Gm48387,GRCm39
ENSMUSG00000111511,6720432D03Rik,GRCm39
ENSMUSG00000111512,Gm17853,GRCm39
ENSMUSG00000111514,E230014E18Rik,GRCm39
ENSMUSG00000111515,Gm5055,GRCm39
ENSMUSG00000111517,Or4a39,GRCm39
ENSMUSG00000111518,Or8k42-ps1,GRCm39
ENSMUSG00000111520,Gm33125,GRCm39
ENSMUSG00000111521,Gm48529,GRCm39
ENSMUSG00000111523,Gm47183,GRCm39
ENSMUSG00000111524,Gm34113,GRCm39
ENSMUSG00000111525,Gm47082,GRCm39
ENSMUSG00000111526,Gm47433,GRCm39
ENSMUSG00000111528,Gm39460,GRCm39
ENSMUSG00000111529,Gm48141,GRCm39
ENSMUSG00000111530,Gm9487,GRCm39
ENSMUSG00000111531,Gm32688,GRCm39
ENSMUSG00000111532,Gm36485,GRCm39
ENSMUSG00000111533,Gm39458,GRCm39
ENSMUSG00000111534,Gm48846,GRCm39
ENSMUSG00000111535,Gm35154,GRCm39
ENSMUSG00000111537,Gm7653,GRCm39
ENSMUSG00000111539,Gm48372,GRCm39
ENSMUSG00000111540,4930584E12Rik,GRCm39
ENSMUSG00000111541,Gm47219,GRCm39
ENSMUSG00000111542,Gm30619,GRCm39
ENSMUSG00000111543,Olfr1139-ps1,GRCm39
ENSMUSG00000111544,4930534H03Rik,GRCm39
ENSMUSG00000111545,Gm18015,GRCm39
ENSMUSG00000111546,Gm47050,GRCm39
ENSMUSG00000111547,Gm48069,GRCm39
ENSMUSG00000111548,Gm8162,GRCm39
ENSMUSG00000111549,Gm48172,GRCm39
ENSMUSG00000111550,Gm40623,GRCm39
ENSMUSG00000111551,Gm48128,GRCm39
ENSMUSG00000111552,Gm7570,GRCm39
ENSMUSG00000111553,Gm18892,GRCm39
ENSMUSG00000111554,Gm232,GRCm39
ENSMUSG00000111555,Gm47326,GRCm39
ENSMUSG00000111556,Gm19299,GRCm39
ENSMUSG00000111557,Gm18164,GRCm39
ENSMUSG00000111558,Gm18891,GRCm39
ENSMUSG00000111560,Gm35262,GRCm39
ENSMUSG00000111561,Gm47957,GRCm39
ENSMUSG00000111562,Gm19987,GRCm39
ENSMUSG00000111563,Gm47485,GRCm39
ENSMUSG00000111564,Stmn1-rs1,GRCm39
ENSMUSG00000111565,Gm34481,GRCm39
ENSMUSG00000111566,Or5g24-ps1,GRCm39
ENSMUSG00000111567,Or4a78,GRCm39
ENSMUSG00000111568,Gm18488,GRCm39
ENSMUSG00000111569,Gm47410,GRCm39
ENSMUSG00000111570,Gm32335,GRCm39
ENSMUSG00000111572,Gm3028,GRCm39
ENSMUSG00000111573,Or10n8-ps1,GRCm39
ENSMUSG00000111574,Gm46146,GRCm39
ENSMUSG00000111575,Gm47926,GRCm39
ENSMUSG00000111576,Gm32284,GRCm39
ENSMUSG00000111577,Gm47136,GRCm39
ENSMUSG00000111578,Gm18166,GRCm39
ENSMUSG00000111580,Gm19572,GRCm39
ENSMUSG00000111581,Gm47364,GRCm39
ENSMUSG00000111582,Gm47347,GRCm39
ENSMUSG00000111583,Gm47962,GRCm39
ENSMUSG00000111585,Gm47355,GRCm39
ENSMUSG00000111587,Gm32338,GRCm39
ENSMUSG00000111589,Gm4042,GRCm39
ENSMUSG00000111590,Or4p4,GRCm39
ENSMUSG00000111591,Gm47083,GRCm39
ENSMUSG00000111593,Gm48742,GRCm39
ENSMUSG00000111594,Gm3365,GRCm39
ENSMUSG00000111596,Gm8058,GRCm39
ENSMUSG00000111597,Or5ai1-ps1,GRCm39
ENSMUSG00000111598,Gm47095,GRCm39
ENSMUSG00000111600,Gm8049,GRCm39
ENSMUSG00000111601,Gm18986,GRCm39
ENSMUSG00000111602,Gm32014,GRCm39
ENSMUSG00000111604,Gm18043,GRCm39
ENSMUSG00000111605,4632418H02Rik,GRCm39
ENSMUSG00000111606,Gm7213,GRCm39
ENSMUSG00000111608,Gm48839,GRCm39
ENSMUSG00000111609,Gm6713,GRCm39
ENSMUSG00000111610,Gm34829,GRCm39
ENSMUSG00000111611,Or13c7c,GRCm39
ENSMUSG00000111612,Gm47090,GRCm39
ENSMUSG00000111613,Gm4977,GRCm39
ENSMUSG00000111615,Gm47741,GRCm39
ENSMUSG00000111616,Gm18487,GRCm39
ENSMUSG00000111617,Gm47148,GRCm39
ENSMUSG00000111618,Gm47268,GRCm39
ENSMUSG00000111619,Gm48348,GRCm39
ENSMUSG00000111620,Gm31848,GRCm39
ENSMUSG00000111621,Gm7802,GRCm39
ENSMUSG00000111622,Gm21041,GRCm39
ENSMUSG00000111623,Gm48303,GRCm39
ENSMUSG00000111625,Gm48097,GRCm39
ENSMUSG00000111626,Gm48738,GRCm39
ENSMUSG00000111627,Gm48749,GRCm39
ENSMUSG00000111629,4930442G15Rik,GRCm39
ENSMUSG00000111630,Gm47165,GRCm39
ENSMUSG00000111631,Gm32017,GRCm39
ENSMUSG00000111632,Gm47327,GRCm39
ENSMUSG00000111633,Gm39377,GRCm39
ENSMUSG00000111635,Gm47240,GRCm39
ENSMUSG00000111637,Gm10688,GRCm39
ENSMUSG00000111638,Gm47501,GRCm39
ENSMUSG00000111639,1700019L13Rik,GRCm39
ENSMUSG00000111641,Gm47388,GRCm39
ENSMUSG00000111643,Gm48628,GRCm39
ENSMUSG00000111645,Gm32171,GRCm39
ENSMUSG00000111646,Gm40621,GRCm39
ENSMUSG00000111648,Gm46103,GRCm39
ENSMUSG00000111649,Gm48945,GRCm39
ENSMUSG00000111651,Gm47199,GRCm39
ENSMUSG00000111652,Gm48726,GRCm39
ENSMUSG00000111654,Gm47077,GRCm39
ENSMUSG00000111655,4930434F21Rik,GRCm39
ENSMUSG00000111656,Gm47232,GRCm39
ENSMUSG00000111657,Gm31592,GRCm39
ENSMUSG00000111658,B930092H01Rik,GRCm39
ENSMUSG00000111660,Or10n7-ps1,GRCm39
ENSMUSG00000111661,Gm46142,GRCm39
ENSMUSG00000111662,Gm7435,GRCm39
ENSMUSG00000111663,Gm48833,GRCm39
ENSMUSG00000111664,Gm48865,GRCm39
ENSMUSG00000111665,A930033M14Rik,GRCm39
ENSMUSG00000111666,Gm30849,GRCm39
ENSMUSG00000111667,Gm47740,GRCm39
ENSMUSG00000111668,Gm47213,GRCm39
ENSMUSG00000111669,Gm31698,GRCm39
ENSMUSG00000111670,Gm47500,GRCm39
ENSMUSG00000111671,Gm6983,GRCm39
ENSMUSG00000111672,Gm47934,GRCm39
ENSMUSG00000111673,Gm29724,GRCm39
ENSMUSG00000111674,Gm48728,GRCm39
ENSMUSG00000111678,Or8k31-ps1,GRCm39
ENSMUSG00000111679,Gm47063,GRCm39
ENSMUSG00000111680,Gm18377,GRCm39
ENSMUSG00000111681,Gm47640,GRCm39
ENSMUSG00000111682,Gm47543,GRCm39
ENSMUSG00000111683,Gm49367,GRCm39
ENSMUSG00000111684,Gm8543,GRCm39
ENSMUSG00000111685,Gm10686,GRCm39
ENSMUSG00000111686,Rab7-ps1,GRCm39
ENSMUSG00000111687,Or8ad1-ps1,GRCm39
ENSMUSG00000111689,Or8k35,GRCm39
ENSMUSG00000111690,Gm48720,GRCm39
ENSMUSG00000111691,Gm47002,GRCm39
ENSMUSG00000111692,Gm49373,GRCm39
ENSMUSG00000111693,Gm47986,GRCm39
ENSMUSG00000111694,Gm48901,GRCm39
ENSMUSG00000111695,Gm47565,GRCm39
ENSMUSG00000111696,Gm47932,GRCm39
ENSMUSG00000111697,Gm35548,GRCm39
ENSMUSG00000111698,Gm47105,GRCm39
ENSMUSG00000111699,C230099D08Rik,GRCm39
ENSMUSG00000111700,Gm49385,GRCm39
ENSMUSG00000111702,Gm47945,GRCm39
ENSMUSG00000111703,Gm47161,GRCm39
ENSMUSG00000111704,Gm47379,GRCm39
ENSMUSG00000111707,Gm9662,GRCm39
ENSMUSG00000111708,Or10o1-ps1,GRCm39
ENSMUSG00000111709,Gm3776,GRCm39
ENSMUSG00000111710,Gm47145,GRCm39
ENSMUSG00000111711,Or8k39,GRCm39
ENSMUSG00000111712,Gm39363,GRCm39
ENSMUSG00000111713,Gm20234,GRCm39
ENSMUSG00000111715,Or4a73,GRCm39
ENSMUSG00000111716,Gm48554,GRCm39
ENSMUSG00000111717,Gm39380,GRCm39
ENSMUSG00000111719,Gm19137,GRCm39
ENSMUSG00000111720,Gm39459,GRCm39
ENSMUSG00000111722,Gm47270,GRCm39
ENSMUSG00000111725,Gm19219,GRCm39
ENSMUSG00000111726,Gm40513,GRCm39
ENSMUSG00000111728,Gm48850,GRCm39
ENSMUSG00000111729,Gm48038,GRCm39
ENSMUSG00000111730,Gm5950,GRCm39
ENSMUSG00000111731,Gm48727,GRCm39
ENSMUSG00000111732,Or6c5b,GRCm39
ENSMUSG00000111733,Gm47181,GRCm39
ENSMUSG00000111734,Gm29825,GRCm39
ENSMUSG00000111736,Or8z1-ps1,GRCm39
ENSMUSG00000111737,Gm47248,GRCm39
ENSMUSG00000111738,Gm18329,GRCm39
ENSMUSG00000111739,Gm47241,GRCm39
ENSMUSG00000111740,Gm49783,GRCm39
ENSMUSG00000111741,Gm18903,GRCm39
ENSMUSG00000111743,Gm48856,GRCm39
ENSMUSG00000111744,Gm7780,GRCm39
ENSMUSG00000111746,4933422A05Rik,GRCm39
ENSMUSG00000111747,Or5w1,GRCm39
ENSMUSG00000111748,Gm34885,GRCm39
ENSMUSG00000111749,Gm47927,GRCm39
ENSMUSG00000111750,Gm47886,GRCm39
ENSMUSG00000111751,Gm48256,GRCm39
ENSMUSG00000111752,Gm38575,GRCm39
ENSMUSG00000111753,1700054O05Rik,GRCm39
ENSMUSG00000111754,Gm19994,GRCm39
ENSMUSG00000111755,Gm47160,GRCm39
ENSMUSG00000111756,Gm48183,GRCm39
ENSMUSG00000111757,Gm46124,GRCm39
ENSMUSG00000111758,Gm30373,GRCm39
ENSMUSG00000111759,Gm4800,GRCm39
ENSMUSG00000111760,Gm48337,GRCm39
ENSMUSG00000111761,9230112J17Rik,GRCm39
ENSMUSG00000111762,Or8g38-ps1,GRCm39
ENSMUSG00000111763,Gm34973,GRCm39
ENSMUSG00000111764,Gm47616,GRCm39
ENSMUSG00000111765,Gm10635,GRCm39
ENSMUSG00000111766,Gm47873,GRCm39
ENSMUSG00000111767,4930546K05Rik,GRCm39
ENSMUSG00000111769,Gm36278,GRCm39
ENSMUSG00000111770,Gm48811,GRCm39
ENSMUSG00000111771,Gm47465,GRCm39
ENSMUSG00000111772,Or8k41,GRCm39
ENSMUSG00000111774,Gm38398,GRCm39
ENSMUSG00000111776,Gm47124,GRCm39
ENSMUSG00000111777,Gm47147,GRCm39
ENSMUSG00000111778,Gm30676,GRCm39
ENSMUSG00000111780,Gm47960,GRCm39
ENSMUSG00000111781,ENSMUSG00000111781,GRCm39
ENSMUSG00000111782,Gm47091,GRCm39
ENSMUSG00000111783,Gm8863,GRCm39
ENSMUSG00000111785,Gm39464,GRCm39
ENSMUSG00000111786,Gm47319,GRCm39
ENSMUSG00000111787,Gm5035,GRCm39
ENSMUSG00000111788,Gm8948,GRCm39
ENSMUSG00000111789,Gm49323,GRCm39
ENSMUSG00000111792,Gm33858,GRCm39
ENSMUSG00000111793,Gm47950,GRCm39
ENSMUSG00000111794,Gm48294,GRCm39
ENSMUSG00000111795,Gm47620,GRCm39
ENSMUSG00000111796,Gm47575,GRCm39
ENSMUSG00000111797,Gm48081,GRCm39
ENSMUSG00000111799,Olfr928-ps1,GRCm39
ENSMUSG00000111800,Gm31557,GRCm39
ENSMUSG00000111801,Gm48288,GRCm39
ENSMUSG00000111802,Olfr1041-ps1,GRCm39
ENSMUSG00000111803,Gm47564,GRCm39
ENSMUSG00000111805,Gm47274,GRCm39
ENSMUSG00000111806,Gm47403,GRCm39
ENSMUSG00000111807,4933433G08Rik,GRCm39
ENSMUSG00000111808,Gm18225,GRCm39
ENSMUSG00000111809,Gm49334,GRCm39
ENSMUSG00000111810,Gm29785,GRCm39
ENSMUSG00000111811,Gm39327,GRCm39
ENSMUSG00000111812,Gm7904,GRCm39
ENSMUSG00000111814,Or8c18,GRCm39
ENSMUSG00000111815,Gm6018,GRCm39
ENSMUSG00000111816,Gm7229,GRCm39
ENSMUSG00000111817,Gm47154,GRCm39
ENSMUSG00000111818,Gm17749,GRCm39
ENSMUSG00000111819,Gm47110,GRCm39
ENSMUSG00000111820,Gm36120,GRCm39
ENSMUSG00000111821,Gm48545,GRCm39
ENSMUSG00000111822,Gm48831,GRCm39
ENSMUSG00000111823,Gm2517,GRCm39
ENSMUSG00000111824,Gm47102,GRCm39
ENSMUSG00000111825,Gm10646,GRCm39
ENSMUSG00000111827,Gm8131,GRCm39
ENSMUSG00000111828,D830035M03Rik,GRCm39
ENSMUSG00000111829,Gm47475,GRCm39
ENSMUSG00000111830,4930568E12Rik,GRCm39
ENSMUSG00000111831,Gm47064,GRCm39
ENSMUSG00000111833,Gm48805,GRCm39
ENSMUSG00000111834,Gm40020,GRCm39
ENSMUSG00000111836,4933407I05Rik,GRCm39
ENSMUSG00000111837,Gm47135,GRCm39
ENSMUSG00000111839,Gm39383,GRCm39
ENSMUSG00000111840,Gm48832,GRCm39
ENSMUSG00000111841,Gm20745,GRCm39
ENSMUSG00000111842,Gm49318,GRCm39
ENSMUSG00000111843,4933432G23Rik,GRCm39
ENSMUSG00000111844,Gm47097,GRCm39
ENSMUSG00000111845,Gm7495,GRCm39
ENSMUSG00000111846,Gm47271,GRCm39
ENSMUSG00000111847,Gm8899,GRCm39
ENSMUSG00000111849,Gm47186,GRCm39
ENSMUSG00000111850,Gm47829,GRCm39
ENSMUSG00000111852,Gm33180,GRCm39
ENSMUSG00000111853,Gm31408,GRCm39
ENSMUSG00000111854,Gm48740,GRCm39
ENSMUSG00000111856,6530413G14Rik,GRCm39
ENSMUSG00000111857,1190001M18Rik,GRCm39
ENSMUSG00000111858,Gm48277,GRCm39
ENSMUSG00000111859,Gm47983,GRCm39
ENSMUSG00000111862,Gm47828,GRCm39
ENSMUSG00000111863,Or1j18,GRCm39
ENSMUSG00000111864,Rpl26-ps6,GRCm39
ENSMUSG00000111865,Gm47687,GRCm39
ENSMUSG00000111866,E130101E03Rik,GRCm39
ENSMUSG00000111867,Gm31013,GRCm39
ENSMUSG00000111868,Gm47398,GRCm39
ENSMUSG00000111869,Or1j14,GRCm39
ENSMUSG00000111870,Gm7692,GRCm39
ENSMUSG00000111871,Gm47557,GRCm39
ENSMUSG00000111873,Gm39463,GRCm39
ENSMUSG00000111874,Gm36539,GRCm39
ENSMUSG00000111875,Gm5425,GRCm39
ENSMUSG00000111876,Gm18346,GRCm39
ENSMUSG00000111877,Gm6477,GRCm39
ENSMUSG00000111878,Gm47777,GRCm39
ENSMUSG00000111880,Gm5040,GRCm39
ENSMUSG00000111881,Vmn2r-ps92,GRCm39
ENSMUSG00000111882,Gm48864,GRCm39
ENSMUSG00000111883,Gm31182,GRCm39
ENSMUSG00000111884,Gm19612,GRCm39
ENSMUSG00000111885,Gm35326,GRCm39
ENSMUSG00000111886,Gm47617,GRCm39
ENSMUSG00000111887,Gm47610,GRCm39
ENSMUSG00000111888,Gm46212,GRCm39
ENSMUSG00000111889,Gm48071,GRCm39
ENSMUSG00000111890,Gm48836,GRCm39
ENSMUSG00000111891,Gm47366,GRCm39
ENSMUSG00000111892,Gm47641,GRCm39
ENSMUSG00000111893,Gm47928,GRCm39
ENSMUSG00000111894,Gm47843,GRCm39
ENSMUSG00000111895,Gm47252,GRCm39
ENSMUSG00000111896,Gm48196,GRCm39
ENSMUSG00000111897,Gm19810,GRCm39
ENSMUSG00000111898,Gm48608,GRCm39
ENSMUSG00000111899,Gm18636,GRCm39
ENSMUSG00000111900,Gm47377,GRCm39
ENSMUSG00000111901,Gm6150,GRCm39
ENSMUSG00000111902,Gm4921,GRCm39
ENSMUSG00000111903,4930458K08Rik,GRCm39
ENSMUSG00000111904,Gm2395,GRCm39
ENSMUSG00000111905,Gm48045,GRCm39
ENSMUSG00000111906,Gm19233,GRCm39
ENSMUSG00000111907,Gm48202,GRCm39
ENSMUSG00000111908,Gm47516,GRCm39
ENSMUSG00000111909,Gm18670,GRCm39
ENSMUSG00000111910,Gm47472,GRCm39
ENSMUSG00000111911,Gm47332,GRCm39
ENSMUSG00000111912,Gm48521,GRCm39
ENSMUSG00000111913,Gm49751,GRCm39
ENSMUSG00000111914,Gm8796,GRCm39
ENSMUSG00000111915,Gm3285,GRCm39
ENSMUSG00000111916,4921501I09Rik,GRCm39
ENSMUSG00000111917,Gm48793,GRCm39
ENSMUSG00000111918,Gm47624,GRCm39
ENSMUSG00000111919,Gm46192,GRCm39
ENSMUSG00000111920,Gm7370,GRCm39
ENSMUSG00000111921,Gm48406,GRCm39
ENSMUSG00000111922,Gm47760,GRCm39
ENSMUSG00000111923,Gm34777,GRCm39
ENSMUSG00000111924,4930556N09Rik,GRCm39
ENSMUSG00000111925,Gm48791,GRCm39
ENSMUSG00000111926,Gm46204,GRCm39
ENSMUSG00000111927,Gm47770,GRCm39
ENSMUSG00000111928,Gm48082,GRCm39
ENSMUSG00000111929,Gm48780,GRCm39
ENSMUSG00000111930,Gm47382,GRCm39
ENSMUSG00000111931,Gm47032,GRCm39
ENSMUSG00000111932,Gm18899,GRCm39
ENSMUSG00000111933,Gm36660,GRCm39
ENSMUSG00000111934,Gm48123,GRCm39
ENSMUSG00000111935,Gm47023,GRCm39
ENSMUSG00000111936,Gm47540,GRCm39
ENSMUSG00000111937,Gm46203,GRCm39
ENSMUSG00000111938,2900045O20Rik,GRCm39
ENSMUSG00000111939,Gm48177,GRCm39
ENSMUSG00000111940,Gm4478,GRCm39
ENSMUSG00000111941,Gm33263,GRCm39
ENSMUSG00000111942,Gm5182,GRCm39
ENSMUSG00000111943,Gm47862,GRCm39
ENSMUSG00000111944,Gm18024,GRCm39
ENSMUSG00000111945,Gm19169,GRCm39
ENSMUSG00000111946,Gm47495,GRCm39
ENSMUSG00000111947,Gm47438,GRCm39
ENSMUSG00000111948,Gm47055,GRCm39
ENSMUSG00000111949,Gm48679,GRCm39
ENSMUSG00000111950,Gm48893,GRCm39
ENSMUSG00000111951,Gm48755,GRCm39
ENSMUSG00000111952,Gm4489,GRCm39
ENSMUSG00000111953,Gm18637,GRCm39
